1,0.04219,1,1,0.013555,1,1,0.013756,1,1,0.11862,3,1,0.11891,2,1,0.058645,1,1,0.12762,3,1,0.12419,2,1,0.16131,3,1,0.11224,2,1,0.15617,3,1,0.11206,2,1,0.12589,3,1,0.11007,3,1,0.10292,2,1,0.041066,1,1,0.037329,1,1,0.07288,2,1,0.052299,1,1,0.1518,3
2,-0.0045003,1,2,-0.023753,1,2,-0.024843,1,2,0.038191,3,2,0.040275,2,2,-0.0026108,1,2,0.057153,3,2,0.05047,2,2,0.089551,3,2,0.034927,2,2,0.089538,3,2,0.045456,2,2,0.0431,3,2,0.034781,3,2,0.028514,2,2,-0.027361,1,2,-0.027182,1,2,0.010355,2,2,-0.00030439,1,2,0.10314,3
3,-0.030072,1,3,0,1,3,0,1,3,0.015025,3,3,0.017393,2,3,-0.022362,1,3,0.028515,3,3,0.017644,2,3,0.051204,3,3,0.0096235,2,3,0.060124,3,3,0.016937,2,3,0.010552,3,3,0.01096,3,3,0.0090038,2,3,-0.036751,1,3,-0.026854,1,3,-0.010589,2,3,-0.020699,1,3,0.076444,3
4,-0.029239,1,NaN,NaN,1,NaN,NaN,1,4,0.0058747,3,4,0.0032731,2,4,-0.021587,1,4,0.015779,3,4,0.0028197,2,4,0.033839,3,4,-0.0020138,2,4,0.043589,3,4,0.010644,2,4,-0.0018038,3,4,0.0024184,3,4,-0.0024316,2,4,-0.028964,1,4,-0.030868,1,4,-0.0094475,2,4,-0.020678,1,4,0.05899,3
5,-0.020296,1,NaN,NaN,1,NaN,NaN,1,5,0.00028879,3,5,-0.00044966,2,5,-0.024215,1,5,0.0099237,3,5,-0.013201,2,5,0.02363,3,5,-0.0085364,2,5,0.0306,3,5,0.006161,2,5,-0.0059618,3,5,-0.0033504,3,5,-0.0079954,2,5,-0.023008,1,5,-0.026785,1,5,-0.0087896,2,5,-0.021845,1,5,0.046508,3
6,0,1,NaN,NaN,1,NaN,NaN,1,6,-0.0011463,3,6,-0.0053091,2,6,0,1,6,0.0091519,3,6,-0.016871,2,6,0.015736,3,6,-0.012556,2,6,0.022218,3,6,0.0034547,2,6,-0.011339,3,6,-0.0036837,3,6,-0.011172,2,6,0,1,6,-0.022131,1,6,-0.0046993,2,6,-0.016123,1,6,0.037202,3
NaN,NaN,1,NaN,NaN,1,NaN,NaN,1,7,-0.0065376,3,7,-0.0052293,2,NaN,NaN,1,7,0.0046952,3,7,-0.017363,2,7,0.010335,3,7,-0.015138,2,7,0.015827,3,7,0.0007441,2,7,-0.0086797,3,7,-0.0073745,3,7,-0.010068,2,NaN,NaN,1,7,0,1,7,-3.7213e-05,2,7,-0.0088415,1,7,0.030372,3
NaN,NaN,1,NaN,NaN,1,NaN,NaN,1,8,-0.0059238,3,8,-0.0059103,2,NaN,NaN,1,8,0.0027916,3,8,-0.016888,2,8,0.0065951,3,8,-0.015908,2,8,0.0085676,3,8,-0.0021927,2,8,-0.0074913,3,8,-0.0095342,3,8,-0.0094806,2,NaN,NaN,1,NaN,NaN,1,8,-7.7677e-05,2,8,0,1,8,0.026576,3
NaN,NaN,1,NaN,NaN,1,NaN,NaN,1,9,-0.0089249,3,9,-0.0040371,2,NaN,NaN,1,9,0.00056784,3,9,-0.018801,2,9,0.0050207,3,9,-0.016099,2,9,0.0067828,3,9,-0.005459,2,9,-0.0051567,3,9,-0.0083142,3,9,-0.010557,2,NaN,NaN,1,NaN,NaN,1,9,0,2,NaN,NaN,1,9,0.023246,3
NaN,NaN,1,NaN,NaN,1,NaN,NaN,1,10,-0.0083953,3,10,-0.0093089,2,NaN,NaN,1,10,0.00097136,3,10,-0.015864,2,10,0.004437,3,10,-0.013732,2,10,0.0039503,3,10,-0.0047359,2,10,-0.0093188,3,10,-0.008188,3,10,-0.010903,2,NaN,NaN,1,NaN,NaN,1,NaN,NaN,2,NaN,NaN,1,10,0.019538,3
NaN,NaN,1,NaN,NaN,1,NaN,NaN,1,11,-0.0080539,3,11,-0.011257,2,NaN,NaN,1,11,-0.0013454,3,11,-0.019888,2,11,-0.00025313,3,11,-0.014151,2,11,0.0012952,3,11,-0.0037863,2,11,-0.010515,3,11,-0.0071498,3,11,-0.011472,2,NaN,NaN,1,NaN,NaN,1,NaN,NaN,2,NaN,NaN,1,11,0.017618,3
NaN,NaN,1,NaN,NaN,1,NaN,NaN,1,12,-0.0077034,3,12,-0.012881,2,NaN,NaN,1,12,0.00015232,3,12,-0.015192,2,12,-0.0012608,3,12,-0.012033,2,12,0.0022787,3,12,0.00050608,2,12,-0.0075044,3,12,-0.0090364,3,12,-0.012748,2,NaN,NaN,1,NaN,NaN,1,NaN,NaN,2,NaN,NaN,1,12,0.016194,3
NaN,NaN,1,NaN,NaN,1,NaN,NaN,1,13,-0.0058354,3,13,-0.0060131,2,NaN,NaN,1,13,-0.0015972,3,13,-0.013652,2,13,-0.0031846,3,13,-0.0089276,2,13,-0.0016224,3,13,0.0011601,2,13,-0.0078102,3,13,-0.011794,3,13,-0.012587,2,NaN,NaN,1,NaN,NaN,1,NaN,NaN,2,NaN,NaN,1,13,0.015375,3
NaN,NaN,1,NaN,NaN,1,NaN,NaN,1,14,-0.0041572,3,14,-0.010221,2,NaN,NaN,1,14,-0.0012815,3,14,-0.010614,2,14,-0.0047621,3,14,-0.0077001,2,14,-0.0011062,3,14,-0.00057217,2,14,-0.0047348,3,14,-0.0082172,3,14,-0.011339,2,NaN,NaN,1,NaN,NaN,1,NaN,NaN,2,NaN,NaN,1,14,0.013681,3
NaN,NaN,1,NaN,NaN,1,NaN,NaN,1,15,-0.0068036,3,15,-0.0096503,2,NaN,NaN,1,15,0.00026277,3,15,0,2,15,-0.0064298,3,15,-0.0052814,2,15,-0.0026851,3,15,-7.4192e-05,2,15,-0.0085307,3,15,-0.0096415,3,15,-0.0096277,2,NaN,NaN,1,NaN,NaN,1,NaN,NaN,2,NaN,NaN,1,15,0.012655,3
NaN,NaN,1,NaN,NaN,1,NaN,NaN,1,16,-0.0056867,3,16,-0.0088924,2,NaN,NaN,1,16,-0.0014736,3,NaN,NaN,2,16,-0.0070748,3,16,-0.0079641,2,16,-0.0029488,3,16,-0.00088209,2,16,-0.0066582,3,16,-0.0076833,3,16,-0.01286,2,NaN,NaN,1,NaN,NaN,1,NaN,NaN,2,NaN,NaN,1,16,0.011698,3
NaN,NaN,1,NaN,NaN,1,NaN,NaN,1,17,-0.0052809,3,17,-0.0053518,2,NaN,NaN,1,17,0.00064027,3,NaN,NaN,2,17,-0.0057642,3,17,-0.0061086,2,17,-0.00028497,3,17,-0.00042909,2,17,-0.0039638,3,17,-0.0092524,3,17,-0.01124,2,NaN,NaN,1,NaN,NaN,1,NaN,NaN,2,NaN,NaN,1,17,0.013188,3
NaN,NaN,1,NaN,NaN,1,NaN,NaN,1,18,-0.0056805,3,18,-0.0046497,2,NaN,NaN,1,18,-0.00030522,3,NaN,NaN,2,18,-0.0062711,3,18,-0.0048265,2,18,-0.0014516,3,18,-0.001229,2,18,-0.0035894,3,18,-0.0098097,3,18,-0.0081033,2,NaN,NaN,1,NaN,NaN,1,NaN,NaN,2,NaN,NaN,1,18,0.01226,3
NaN,NaN,1,NaN,NaN,1,NaN,NaN,1,19,-0.005964,3,19,-0.0077479,2,NaN,NaN,1,19,-0.0013254,3,NaN,NaN,2,19,-0.0064977,3,19,-0.0040873,2,19,-0.0011584,3,19,0.00096964,2,19,-0.004426,3,19,-0.0058879,3,19,-0.0066668,2,NaN,NaN,1,NaN,NaN,1,NaN,NaN,2,NaN,NaN,1,19,0.0108,3
NaN,NaN,1,NaN,NaN,1,NaN,NaN,1,20,-0.0050182,3,20,-0.0061089,2,NaN,NaN,1,20,-0.0022178,3,NaN,NaN,2,20,-0.0077294,3,20,-0.0045603,2,20,-0.00037477,3,20,0.00077121,2,20,-0.0045569,3,20,-0.0081769,3,20,-0.008838,2,NaN,NaN,1,NaN,NaN,1,NaN,NaN,2,NaN,NaN,1,20,0.010896,3
0,0,0,0,0,0,0,0,0,21,-0.0040347,0,21,-0.0080932,2,0,0,1,21,-0.0010825,3,0,0,2,21,-0.0064465,3,21,-0.005313,2,21,0.0011633,3,21,0.0014724,2,21,-0.0019386,3,21,-0.007966,3,21,-0.0075005,2,0,0,1,0,0,1,0,0,2,0,0,1,21,0.0098893,3
0,0,0,0,0,0,0,0,0,22,-0.0030177,0,22,-0.0059811,2,0,0,1,22,1.5235e-05,3,0,0,2,22,-0.0062067,3,22,-0.0066013,2,22,0.00082208,3,22,-0.00029222,2,22,-0.0032508,3,22,-0.0063239,3,22,-0.0038283,2,0,0,1,0,0,1,0,0,2,0,0,1,22,0.0087867,3
0,0,0,0,0,0,0,0,0,23,-0.0049682,0,23,-0.003918,2,0,0,1,23,0.00063694,3,0,0,2,23,-0.0085106,3,23,-0.003713,2,23,-0.0007049,3,23,-0.00084309,2,23,-0.0022101,3,23,-0.0048317,3,23,-0.0056304,2,0,0,1,0,0,1,0,0,2,0,0,1,23,0.0091182,3
0,0,0,0,0,0,0,0,0,24,-0.004533,0,24,-0.0057821,2,0,0,1,24,0.0022556,3,0,0,2,24,-0.0099536,3,24,0,2,24,-0.00097391,3,24,-0.00059951,2,24,0,3,24,-0.0072315,3,24,-0.0031647,2,0,0,1,0,0,1,0,0,2,0,0,1,24,0.0086099,3
0,0,0,0,0,0,0,0,0,25,-0.0026854,0,25,-0.0033206,2,0,0,1,25,-0.00044503,3,0,0,2,25,-0.0054639,3,0,0,2,25,0.0014871,3,25,-0.0001777,2,0,0,3,25,-0.0056952,3,25,-0.0021414,2,0,0,1,0,0,1,0,0,2,0,0,1,25,0.008047,3
0,0,0,0,0,0,0,0,0,26,-0.0059687,0,26,-0.0019304,2,0,0,1,26,0.00013747,3,0,0,2,26,-0.0075082,3,0,0,2,26,-0.00038067,3,26,0.0020515,2,0,0,3,26,-0.0056818,3,26,-0.00092498,2,0,0,1,0,0,1,0,0,2,0,0,1,26,0.0078918,3
0,0,0,0,0,0,0,0,0,27,-0.0044082,0,27,-0.0020604,2,0,0,1,27,0.00078087,3,0,0,2,27,-0.0058715,3,0,0,2,27,-0.0022872,3,27,0.0026757,2,0,0,3,27,0,3,27,-0.0029913,2,0,0,1,0,0,1,0,0,2,0,0,1,27,0.0080591,3
0,0,0,0,0,0,0,0,0,28,-0.0039324,0,28,-0.0043826,2,0,0,1,28,0.00037511,3,0,0,2,28,-0.0078469,3,0,0,2,28,0.00018077,3,28,0.0027347,2,0,0,3,0,0,3,28,-0.003624,2,0,0,1,0,0,1,0,0,2,0,0,1,28,0.0084812,3
0,0,0,0,0,0,0,0,0,29,-0.0035525,0,29,-0.004265,2,0,0,1,29,0.0013436,3,0,0,2,29,-0.0095154,3,0,0,2,29,0.0019722,3,29,0.00092271,2,0,0,3,0,0,3,29,0,2,0,0,1,0,0,1,0,0,2,0,0,1,29,0.0079029,3
0,0,0,0,0,0,0,0,0,30,-0.0020857,0,30,-0.0053785,2,0,0,1,30,0.001747,3,0,0,2,30,-0.0083274,3,0,0,2,30,0.00069528,3,30,-0.00017035,2,0,0,3,0,0,3,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,30,0.0089152,3
0,0,0,0,0,0,0,0,0,31,-0.0014663,0,31,-0.0043126,2,0,0,1,31,0.0037822,3,0,0,2,31,-0.0079298,3,0,0,2,31,0.0026485,3,31,0.0023819,2,0,0,3,0,0,3,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,31,0.0094603,3
0,0,0,0,0,0,0,0,0,32,-0.00089912,0,32,0,2,0,0,1,32,0.0030133,3,0,0,2,32,-0.0060553,3,0,0,2,32,0.0012254,3,32,0.0032946,2,0,0,3,0,0,3,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,32,0.010652,3
0,0,0,0,0,0,0,0,0,33,-0.001675,0,0,0,2,0,0,1,33,0.0016692,3,0,0,2,33,-0.0081595,3,0,0,2,33,0.00056799,3,33,0.0029098,2,0,0,3,0,0,3,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,33,0.010124,3
0,0,0,0,0,0,0,0,0,34,0.00031996,0,0,0,2,0,0,1,34,0.0015627,3,0,0,2,34,-0.0084464,3,0,0,2,34,0.0036627,3,34,0.0053033,2,0,0,3,0,0,3,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,34,0.011343,3
0,0,0,0,0,0,0,0,0,35,0.00016022,0,0,0,2,0,0,1,35,1.9092e-05,3,0,0,2,35,-0.010302,3,0,0,2,35,0.0033656,3,35,0.0047145,2,0,0,3,0,0,3,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,35,0.010671,3
0,0,0,0,0,0,0,0,0,36,-0.00046865,0,0,0,2,0,0,1,36,-0.0008823,3,0,0,2,36,-0.010601,3,0,0,2,36,0.0016612,3,36,0.0028565,2,0,0,3,0,0,3,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,36,0.010756,3
0,0,0,0,0,0,0,0,0,37,-0.00020686,0,0,0,2,0,0,1,37,0.00018412,3,0,0,2,37,-0.0086995,3,0,0,2,37,0.002035,3,37,0.0030017,2,0,0,3,0,0,3,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,37,0.011862,3
0,0,0,0,0,0,0,0,0,38,-0.00051909,0,0,0,2,0,0,1,38,-0.00096493,3,0,0,2,38,-0.0093144,3,0,0,2,38,0.00038044,3,38,0.0017766,2,0,0,3,0,0,3,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,38,0.011683,3
0,0,0,0,0,0,0,0,0,39,0.00048305,0,0,0,2,0,0,1,39,4.1824e-05,3,0,0,2,39,-0.0088483,3,0,0,2,39,-0.00034185,3,39,0.0039172,2,0,0,3,0,0,3,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,39,0.011961,3
0,0,0,0,0,0,0,0,0,40,-0.00068088,0,0,0,2,0,0,1,40,0.0020903,3,0,0,2,40,-0.0085343,3,0,0,2,40,0.0016535,3,40,0.0020339,2,0,0,3,0,0,3,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,40,0.011071,3
0,0,0,0,0,0,0,0,0,41,-0.0010913,0,0,0,2,0,0,1,41,0.0014227,3,0,0,2,41,-0.0080012,3,0,0,2,41,0.0022218,3,41,0,2,0,0,3,0,0,3,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,41,0.011224,3
0,0,0,0,0,0,0,0,0,42,0.00042478,0,0,0,2,0,0,1,42,0.0014407,3,0,0,2,42,-0.0078717,3,0,0,2,42,0.0011178,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,42,0.011526,3
0,0,0,0,0,0,0,0,0,43,0.0014791,0,0,0,2,0,0,1,43,0.0016012,3,0,0,2,43,-0.0059293,3,0,0,2,43,0.0024081,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,43,0.011445,3
0,0,0,0,0,0,0,0,0,44,0.00054824,0,0,0,2,0,0,1,44,0.00032479,3,0,0,2,44,-0.0070227,3,0,0,2,44,0.0027771,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,44,0.011047,3
0,0,0,0,0,0,0,0,0,45,0.00087491,0,0,0,2,0,0,1,45,0.0011746,3,0,0,2,45,-0.0050177,3,0,0,2,45,0.0039435,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,45,0.012046,3
0,0,0,0,0,0,0,0,0,46,0.0018817,0,0,0,2,0,0,1,46,0.0010121,3,0,0,2,46,-0.0056558,3,0,0,2,46,0.0024983,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,46,0.012648,3
0,0,0,0,0,0,0,0,0,47,0,0,0,0,2,0,0,1,47,0.0018025,3,0,0,2,47,-0.0041674,3,0,0,2,47,0.0019325,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,47,0.012935,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0.002716,0,0,0,2,48,-0.0054606,3,0,0,2,48,0.0016092,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,48,0.01345,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0.0011514,0,0,0,2,49,-0.0037373,3,0,0,2,49,0.0022387,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,49,0.013867,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.0020997,0,0,0,2,50,-0.0039942,3,0,0,2,50,0.0016022,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,50,0.013913,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0.00044687,0,0,0,2,51,-0.0028123,3,0,0,2,51,0.002715,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,51,0.014279,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0.00034766,0,0,0,2,52,-0.0037467,3,0,0,2,52,0.0027178,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,52,0.01559,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0.00053243,0,0,0,2,53,-0.0034916,3,0,0,2,53,0.0040163,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,53,0.015683,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0.0016974,0,0,0,2,54,-0.0049195,3,0,0,2,54,0.0047485,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,54,0.015628,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,8.9823e-05,0,0,0,2,55,-0.0058739,3,0,0,2,55,0.0044029,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,55,0.014996,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,-0.00083096,0,0,0,2,56,-0.0050336,3,0,0,2,56,0.0064646,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,56,0.014808,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,-0.00014362,0,0,0,2,57,-0.0051316,3,0,0,2,57,0.0053516,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,57,0.015746,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,-0.00035548,0,0,0,2,58,-0.0037358,3,0,0,2,58,0.0054316,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,58,0.015976,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0.00018753,0,0,0,2,59,-0.003247,3,0,0,2,59,0.0040559,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,59,0.016455,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0.00068443,0,0,0,2,60,-0.0028064,3,0,0,2,60,0.0050003,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,60,0.016272,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,-5.1899e-05,0,0,0,2,61,-0.0036355,3,0,0,2,61,0.0042937,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,61,0.017281,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,-4.9754e-06,0,0,0,2,62,-0.0025495,3,0,0,2,62,0.0041511,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,62,0.017537,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0.0010326,0,0,0,2,63,-0.0021419,3,0,0,2,63,0.004022,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,63,0.017013,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0.00095417,0,0,0,2,64,-0.0028295,3,0,0,2,64,0.0048084,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,64,0.017419,3
